track_id,name,album,artist,release_date,length,popularity,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,mode,playlist_id,year,decade
5BxDSAddRwTYVNvvQpJxjH,Apni To Jaise Taise,Laawaris,Kalyanji-Anandji,5/22/1981,3.0921300000000003e-07,42,8,0.0451,0.64,0.753,0.0,0.0356,-8.025,0.0462,108.511,0.807,4,0,37i9dQZF1DX5rOEFf3Iycd,1981,1980
54R9VtxNwxqVTX1rQAmQt9,Kya Dekhte Ho - Qurbani / Soundtrack Version,Qurbani,Various Artists,1/1/1980,2.7793300000000003e-07,33,4,0.82,0.345,0.402,0.000361,0.0909,-9.44,0.0302,148.295,0.545,3,0,37i9dQZF1DX5rOEFf3Iycd,1980,1980
0PhKow0LJNbPeLdQp7aUN9,Katra Katra (with Dialogues),Ijaazat (Original Motion Picture Soundtrack),R. D. Burman,12/31/1986,4.492129999999e-07,15,11,0.788,0.47,0.3,7.57e-05,0.154,-13.378,0.0502,96.601,0.334,4,1,37i9dQZF1DX5rOEFf3Iycd,1986,1980
6oV5toNxpIv8wLlTBC8gHa,Aye Watan Tere Liye,Karma (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,11/28/1986,4.869999999999e-07,20,9,0.769,0.431,0.677,0.0447,0.455,-9.605,0.0576,94.809,0.577,4,1,37i9dQZF1DX5rOEFf3Iycd,1986,1980
136NoWEp2MN7LrNYIgMkpM,"Zindagi Har Kadam Ek Nai Jung Hai, Pt. 1",Meri Jung (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/1/1985,4.144e-07,25,10,0.563,0.433,0.58,0.027,0.0959,-11.566,0.037,135.597,0.697,4,0,37i9dQZF1DX5rOEFf3Iycd,1985,1980
6I8iLqUYR1tptdAHN1q4Ob,Din Ho Ya Raat - Wardat / Soundtrack Version,Wardat,Various Artists,1/1/1981,3.6638600000000004e-07,32,9,0.881,0.612,0.649,0.344,0.096,-9.882,0.102,70.339,0.957,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
1vppbacJniMi2UlctC547i,Main Teri Hoon Janam,Khoon Bhari Maang (Original Motion Picture Soundtrack),Rajesh Roshan,5/14/1989,2.903859999999e-07,39,6,0.395,0.631,0.572,0.0212,0.0736,-10.422,0.0382,138.125,0.672,4,1,37i9dQZF1DX5rOEFf3Iycd,1989,1980
33x2QNVGWKxu6J2Klhj1Pj,Haan Pahli Bar,Aur Kaun,Bappi Lahiri,1/1/1979,3.477269999999e-07,25,6,0.703,0.579,0.482,2.64e-06,0.0777,-6.264,0.0313,128.27,0.704,4,0,37i9dQZF1DX5rOEFf3Iycd,1979,1970
34jDYzfoPgTUsZZJh0hgJR,Papa Kahte They,Qayamat Se Qayamat Tak,Anand-Milind,1/4/1988,2.38413e-07,34,5,0.398,0.173,0.307,0.433,0.116,-12.555,0.0329,97.36,0.0658,3,1,37i9dQZF1DX5rOEFf3Iycd,1988,1980
0Zq2n84Eplok8MnRE8P5hE,Aap Jaisa Koi - Qurbani / Soundtrack Version,Qurbani,Various Artists,1/1/1980,2.4910599999990003e-07,48,2,0.728,0.712,0.529,0.0528,0.371,-8.46,0.0411,108.363,0.962,4,1,37i9dQZF1DX5rOEFf3Iycd,1980,1980
5k38rm1bPeiKG6D12s4XoN,Yaar Bina Chain Kanha Ray,Saaheb (Original Motion Picture Soundtrack),Bappi Lahiri,1/25/2021,2.735509999999e-07,52,4,0.615,0.82,0.517,0.00081,0.494,-10.995,0.0425,131.212,0.961,4,1,37i9dQZF1DX5rOEFf3Iycd,2021,2020
0gWDDSHXescfwtvkx6pYJQ,In Ankhon Ki Masti,Umrao Jaan,Khayyam,1/1/1981,3.434529999999e-07,50,5,0.798,0.522,0.461,2.5e-05,0.112,-11.774,0.0367,107.707,0.5,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
5GnHzysSGVXcZxjkoEJS8X,Surmayee Ankhiyon Mein - Sad Version,Sadma (Original Motion Picture Soundtrack),Ilaiyaraaja,6/10/1983,7.75e-08,34,1,0.848,0.503,0.22,1.23e-05,0.159,-11.305,0.0395,84.85,0.131,4,1,37i9dQZF1DX5rOEFf3Iycd,1983,1980
67Xgv2qA1JyHdbIuVaFi5M,Tu Mujhe Jaan Se Bhi - Wardat / Soundtrack Version,Wardat,Various Artists,1/1/1981,4.28053e-07,40,8,0.655,0.594,0.45,0.0617,0.101,-13.315,0.137,113.396,0.549,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
5M7LdQfurIG70nbvlSAO07,Dil Deewana - Female Vocals,Maine Pyar Kiya (Original Motion Picture Soundtrack),Raamlaxman,12/1/1989,3.544259999999e-07,32,8,0.788,0.389,0.372,0.00374,0.0903,-12.354,0.041,80.517,0.614,4,1,37i9dQZF1DX5rOEFf3Iycd,1989,1980
3M25d187AkiQCbu6fn5B6J,Tere Jaisa Mukhda To (Part I),Pyar Ke Kabil,Bappi Lahiri,9/20/1986,4.4078599999999996e-07,14,2,0.342,0.593,0.56,1.45e-05,0.0915,-9.228,0.0432,97.905,0.732,4,1,37i9dQZF1DX5rOEFf3Iycd,1986,1980
4fF5Z2fCmbn5AW3Bc6aLp3,"Hanste Hanste Kat Jaye Raaste, Pt. 2",Khoon Bhari Maang (Original Motion Picture Soundtrack),Rajesh Roshan,5/14/1989,2.4442599999989997e-07,34,7,0.483,0.449,0.541,0.000328,0.324,-10.609,0.0359,103.689,0.725,4,0,37i9dQZF1DX5rOEFf3Iycd,1989,1980
5MeL6dWN9AFpse40b8Vx0k,Sach Mere Yaar Hai - Saagar / Soundtrack Version,Saagar,Various Artists,1/1/1985,4.12493e-07,37,2,0.224,0.392,0.443,2.16e-05,0.144,-14.144,0.111,81.338,0.355,4,1,37i9dQZF1DX5rOEFf3Iycd,1985,1980
04Erz9shwLnOL55apcDEAG,Kisi Nazar Ko Tera Intezar,Aitbaar,Bappi Lahiri,1/15/1985,4.04106e-07,52,10,0.811,0.463,0.523,0.0,0.0992,-8.359,0.0324,93.051,0.5,4,0,37i9dQZF1DX5rOEFf3Iycd,1985,1980
1jVP9Sy77KjjJQxNYH2hMp,Bambai Se Aaya Mera Dost,Aap Ki Khatir,Bappi Lahiri,6/7/1977,2.852e-07,26,6,0.865,0.458,0.562,0.0,0.387,-12.06,0.169,144.297,0.784,4,1,37i9dQZF1DX5rOEFf3Iycd,1977,1970
6Y9FfWuWiaJ4pkmmM3umm2,Rang Barse Bheege Chunarwali,Silsila,Shiv Hari,7/29/1981,3.662659999999e-07,43,9,0.849,0.656,0.5,0.0,0.1,-12.391,0.295,120.608,0.598,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
6L6xstPP5b1ey2zDvnz2kc,Jhoome Hawayen Aur Jhoome Fizayen,Sailaab,Bappi Lahiri,8/31/1990,4.26906e-07,20,10,0.603,0.759,0.74,0.215,0.112,-9.134,0.131,118.322,0.648,4,0,37i9dQZF1DX5rOEFf3Iycd,1990,1990
723ra35D3V0asWXLj4FzjX,Bhole O Bhole - Yaarana / Soundtrack Version,Yaarana,Various Artists,1/1/1981,2.35653e-07,34,3,0.89,0.273,0.626,0.0113,0.744,-8.658,0.0422,100.376,0.57,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
6nIcfwtkwejlyYIoKzVg0j,Tu Mujhe Suna,Chandni (Original Motion Picture Soundtrack),Shiv Hari,9/14/1989,2.80119e-07,20,2,0.969,0.513,0.684,0.00551,0.36,-10.309,0.04,132.581,0.892,4,1,37i9dQZF1DX5rOEFf3Iycd,1989,1980
2VzbJbkuCADgL9i76g708P,Aaya Mausam Dosti Ka,Maine Pyar Kiya (Original Motion Picture Soundtrack),Raamlaxman,12/1/1989,4.0699999999990003e-07,27,8,0.873,0.527,0.488,0.000516,0.119,-9.092,0.0355,103.235,0.75,4,1,37i9dQZF1DX5rOEFf3Iycd,1989,1980
2w9GgxOBuUHJEnRuQBdpWA,O Lal Dupatte Wali,Aankhen Hindi (Original Motion Picture Soundtrack),Bappi Lahiri,8/27/1992,3.5e-07,40,4,0.291,0.69,0.681,0.0,0.609,-10.999,0.108,125.831,0.784,4,0,37i9dQZF1DX5rOEFf3Iycd,1992,1990
7nuUMsmN9dYAztgze03ZOt,"Jaane Do Naa - From ""Saagar""",Saagar,Various Artists,1/1/1985,3.03346e-07,45,3,0.769,0.566,0.447,6.19e-05,0.208,-11.403,0.0349,108.268,0.553,4,1,37i9dQZF1DX5rOEFf3Iycd,1985,1980
7hZG3gqcXIo7LN1txsocjq,Jiska Koi Nahin - Manna Dey,Laawaris,Kalyanji-Anandji,5/22/1981,1.9390599999989999e-07,36,8,0.608,0.669,0.522,0.0,0.106,-12.356,0.063,96.252,0.643,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
4vzxMUpjguMIFf3hN4yxLZ,Hawa Hawai,Mr. India,Laxmikant–Pyarelal,10/30/1986,4.22186e-07,47,1,0.713,0.529,0.836,3.01e-05,0.156,-8.429,0.0751,97.22,0.652,4,1,37i9dQZF1DX5rOEFf3Iycd,1986,1980
3oFQz8s9nnr6AvrbTf4kgt,Tere Jaisa Yaar Kahan - Yaarana / Soundtrack Version,Yaarana,Various Artists,1/1/1981,2.7877300000000003e-07,50,7,0.863,0.372,0.595,0.00221,0.31,-11.152,0.0747,104.427,0.393,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
2zN2Gj1ymGyG5FjZY70P1f,Yeh Kahan Aa Gaye Hum,Silsila,Shiv Hari,7/29/1981,4.74906e-07,51,7,0.826,0.374,0.296,8.88e-05,0.197,-14.291,0.0348,100.986,0.318,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
6xlzGzpDoNBIQ3VHMtae1b,Kab Ke Bichhde Hue,Laawaris (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/31/1981,3.72293e-07,23,8,0.709,0.426,0.493,0.0,0.0392,-10.476,0.0356,88.205,0.595,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
74oHIY9jiEw1r6nvJNUPip,Pairody Song,Mr. India,Laxmikant–Pyarelal,10/30/1986,5.64293e-07,32,2,0.757,0.384,0.732,0.0,0.284,-8.519,0.185,85.426,0.78,4,1,37i9dQZF1DX5rOEFf3Iycd,1986,1980
79FYAEv7DRiXgBUaZZ36PH,Jana Kaha Hai - Chalte Chalte / Soundtrack Version,Chalte Chalte,Various Artists,1/1/1976,3.97613e-07,35,6,0.613,0.43,0.668,5.6e-06,0.102,-6.535,0.028,93.14,0.616,4,1,37i9dQZF1DX5rOEFf3Iycd,1976,1970
5wAT2KaKH354UZGllNNSNU,Pyar Mein Kabhi Kabhi - Chalte Chalte / Soundtrack Version,Chalte Chalte,Various Artists,1/1/1976,3.1950599999989997e-07,32,2,0.764,0.517,0.683,1.09e-06,0.231,-6.065,0.0819,79.897,0.765,4,1,37i9dQZF1DX5rOEFf3Iycd,1976,1970
5plj4szkarKTSahptiV30u,Dil Tha Akela Akela,Surakksha,Bappi Lahiri,6/22/1979,3.40053e-07,25,6,0.726,0.447,0.347,0.000368,0.0976,-13.921,0.0358,91.502,0.53,4,1,37i9dQZF1DX5rOEFf3Iycd,1979,1970
1mgJqxXziZbWV5qxv63Ixh,Tu Rutha Dil Tuta - Yaarana / Soundtrack Version,Yaarana,Various Artists,1/1/1981,1.852529999999e-07,27,5,0.9,0.237,0.484,0.374,0.0909,-8.521,0.0363,87.352,0.642,4,0,37i9dQZF1DX5rOEFf3Iycd,1981,1980
4WlxT7QHb2oHgm6KnFxiJT,Jeene Ke Bahane Lakhon Hain,Khoon Bhari Maang (Original Motion Picture Soundtrack),Rajesh Roshan,5/14/1989,3.6118599999989996e-07,28,3,0.31,0.636,0.692,0.0,0.0979,-11.06,0.0351,123.611,0.9,4,0,37i9dQZF1DX5rOEFf3Iycd,1989,1980
4pj1klSpdlzrKJTHjgLt05,Zid Na Karo Ab To Ruko - Yesudas,Lahu Ke Do Rang,Bappi Lahiri,9/28/1979,2.658129999999e-07,20,2,0.774,0.433,0.484,4.72e-06,0.512,-9.018,0.0295,90.639,0.466,4,1,37i9dQZF1DX5rOEFf3Iycd,1979,1970
3f4VgrzvnvLWL6JsrgH7LL,Na Main Hoon Tera - Wardat / Soundtrack Version,Wardat,Various Artists,1/1/1981,4.4456e-07,19,5,0.578,0.653,0.451,0.0159,0.355,-13.78,0.108,118.52,0.508,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
5nqDS264yIVi2vj38aNkAU,Tujhse Naraz Nahin Zindagi - Female Vocals,Masoom (Original Motion Picture Soundtrack),R. D. Burman,12/1/1960,2.20106e-07,37,9,0.308,0.611,0.293,0.00256,0.185,-12.809,0.0283,96.94,0.65,4,1,37i9dQZF1DX5rOEFf3Iycd,1960,1960
1erDqAWo5o0TDYzdFV7Sch,Tarzan My Tarzan,Tarzan,Bappi Lahiri,12/13/1985,4.688e-07,21,2,0.62,0.566,0.435,0.000582,0.0737,-11.239,0.0373,84.882,0.583,4,1,37i9dQZF1DX5rOEFf3Iycd,1985,1980
4jPvK9spcOrwM52Xyuv6Fn,Mere Saath Gaoge,Tarzan,Bappi Lahiri,12/13/1985,3.17152e-07,20,2,0.609,0.651,0.561,0.00183,0.124,-13.811,0.313,147.63,0.537,4,1,37i9dQZF1DX5rOEFf3Iycd,1985,1980
6dMaBL0avMjFAxJLSLEjvk,Dance Dance,Dance Dance,Bappi Lahiri,3/15/1987,5.0124e-07,25,2,0.494,0.582,0.814,0.00522,0.0826,-9.164,0.0761,96.045,0.59,4,1,37i9dQZF1DX5rOEFf3Iycd,1987,1980
4X2qNcfqh0mxk6ict2vESj,Tum Jo Bhi Ho Dil Aaj Do,Surakksha,Bappi Lahiri,6/22/1979,4.29557e-07,24,5,0.386,0.482,0.528,0.000171,0.101,-11.103,0.11,141.287,0.564,4,0,37i9dQZF1DX5rOEFf3Iycd,1979,1970
1bSEUxncN7QRnrAN4aoGVh,"Jiska Koi Nahin, Pt. 2",Laawaris (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/31/1981,2.5748e-07,11,0,0.853,0.308,0.402,0.0,0.604,-12.437,0.0312,84.398,0.596,4,1,37i9dQZF1DX5rOEFf3Iycd,1981,1980
0TrLa2h6qIoSkhs6R0QwMQ,Kabootar Ja Ja Ja,Maine Pyar Kiya (Original Motion Picture Soundtrack),Raamlaxman,12/1/1989,5.04e-07,26,6,0.674,0.546,0.525,0.0414,0.0639,-10.039,0.036,92.744,0.545,4,1,37i9dQZF1DX5rOEFf3Iycd,1989,1980
2nZI2uDyCOqgzImsjDkYSr,Kehna Hai Kehna Hai,Padosan (Original Motion Picture Soundtrack),R. D. Burman,12/1/1967,2.2108e-07,27,4,0.934,0.383,0.345,2.78e-06,0.374,-11.136,0.0426,143.279,0.778,3,1,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
6wYOVXC93BkZUgx1xiajsW,Piya Aiso Jiya Men Samaya Gayo,Sahib Bibi Aur Ghulam (Original Motion Picture Soundtrack),Hemant Kumar,12/1/1962,2.5537299999999997e-07,24,4,0.872,0.529,0.508,0.0,0.265,-4.938,0.0507,65.809,0.714,3,1,37i9dQZF1DXa1eCiO3E6Rr,1962,1960
5DZBeP8uHa6iQiWuYOgRRC,Chahoonga Main Tujhe,Dosti (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/31/1964,2.94493e-07,29,8,0.994,0.352,0.331,0.663,0.245,-12.489,0.0489,77.039,0.255,4,1,37i9dQZF1DXa1eCiO3E6Rr,1964,1960
3VJbSROdwncBgQLQwYApi8,Hum Jab Simat Ke Aapki Bahon Men,Waqt (Original Motion Picture Soundtrack),Ravi,12/31/1965,3.27743e-07,22,9,0.988,0.457,0.252,0.231,0.114,-11.058,0.0349,108.79,0.511,4,1,37i9dQZF1DXa1eCiO3E6Rr,1965,1960
7wg0pchPqzYpNcH7aUb1tK,Mere Desh Ki Dharti,Upkar (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/1/1968,4.27946e-07,16,6,0.892,0.322,0.654,0.0184,0.74,-12.201,0.1,93.889,0.482,4,1,37i9dQZF1DXa1eCiO3E6Rr,1968,1960
67DByFlttxsEwQFf1CtG7H,Kya Hawa Chali Baba Ritu Badli,Parakh (Original Motion Picture Soundtrack),Salil Chowdhury,12/1/1960,2.0544000000000002e-07,2,8,0.982,0.558,0.447,0.302,0.214,-14.651,0.496,87.093,0.897,3,0,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
1t2tahEDegCUAYrqW96mT8,Do Raaste Theme - Instrumental,Do Raaste (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/30/1969,1.311999999999e-07,10,3,0.957,0.383,0.627,0.607,0.241,-11.082,0.0565,118.081,0.599,4,0,37i9dQZF1DXa1eCiO3E6Rr,1969,1960
2ug72qM8euPAbGylDPrDg2,Diwano Se Mat Poochho,Upkar (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/1/1968,2.177059999999e-07,24,6,0.828,0.38,0.555,7.66e-05,0.135,-10.566,0.0739,81.497,0.541,4,1,37i9dQZF1DXa1eCiO3E6Rr,1968,1960
1DKpRMf2S45TzyAnzwYUHa,Nigah-E-Naaz Ke,Barsaat Ki Raat (Original Motion Picture Soundtrack),Roshan,1/1/1960,2.902e-07,7,10,0.674,0.433,0.759,1.44e-05,0.677,-5.23,0.223,84.139,0.827,4,1,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
3tXmVOSSEIQpF9AHV7kOYC,Rula Ke Gaya,Jewel Thief (Original Motion Picture Soundtrack),S. D. Burman,12/30/1967,2.70653e-07,15,5,0.96,0.476,0.255,0.000868,0.106,-10.17,0.0362,99.901,0.308,4,1,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
2i6z1B0nEHkPuI6vIrkNcR,Balam Se Milan Hoga,Chaudhvin Ka Chand (Original Motion Picture Soundtrack),Ravi,12/1/1960,2.0727999999989998e-07,9,7,0.853,0.409,0.431,0.0,0.408,-7.1,0.0448,142.418,0.588,1,1,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
4uGPqOjuGa9pqRDFAAPhAC,O Mere Majhi Mere Sajan Hai,Bandini (Original Motion Picture Soundtrack),S. D. Burman,12/30/1963,1.9888e-07,24,11,0.992,0.532,0.325,0.929,0.123,-15.934,0.0441,133.675,0.62,4,1,37i9dQZF1DXa1eCiO3E6Rr,1963,1960
26EhLu1FrHEKbgyi8Hot2m,Mere Naseeb Mein Ae Dost,Do Raaste (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/30/1969,2.790659999999e-07,25,5,0.98,0.275,0.229,0.00062,0.167,-13.997,0.0416,80.946,0.398,4,1,37i9dQZF1DXa1eCiO3E6Rr,1969,1960
0Z0ljnKxWAaMUawNtl9vgG,Bhanwara Bada Nadan,Sahib Bibi Aur Ghulam (Original Motion Picture Soundtrack),Hemant Kumar,12/1/1962,2.6953300000000004e-07,6,10,0.959,0.607,0.308,1.32e-05,0.108,-9.82,0.0691,101.819,0.642,4,1,37i9dQZF1DXa1eCiO3E6Rr,1962,1960
37zYMRPlBpAz6H5rqMl1n0,Aao Aao Sanwariya,Padosan (Original Motion Picture Soundtrack),R. D. Burman,12/1/1967,2.76813e-07,11,9,0.853,0.441,0.547,2.2e-06,0.248,-9.189,0.113,91.738,0.62,3,1,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
59HjNZgoziKgAwGOhrKRPJ,Tere Mere Sapne Ab Ek Rang Hain,Guide,S. D. Burman,12/6/1965,2.6127799999999997e-07,47,3,0.978,0.246,0.402,0.159,0.15,-12.103,0.0369,174.8,0.552,3,1,37i9dQZF1DXa1eCiO3E6Rr,1965,1960
3oQwXt7JKoPdPbLtsHZno0,Chal Ri Sajni Ab Kya Soche,Bombai Ka Babu (Original Motion Picture Soundtrack),S. D. Burman,12/30/1960,3.6184e-07,10,5,0.548,0.393,0.349,0.0167,0.825,-11.555,0.0431,139.002,0.546,3,1,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
2Rns5IeRuaczPyAd0hK3Sd,Jahan Daal Daal Pe,Upkar (Original Motion Picture Soundtrack),Kalyanji-Anandji,12/1/1968,4.1247e-08,20,6,0.939,0.304,0.639,0.388,0.677,-11.765,0.0503,77.417,0.74,5,0,37i9dQZF1DXa1eCiO3E6Rr,1968,1960
0ORIFOrc9lQ2cPQlZy1LBY,"Ram Aur Shyam Theme, Pt. 3 - Instrumental",Ram Aur Shyam (Original Motion Picture Soundtrack),Naushad,12/1/1967,1.3066600000000001e-07,16,5,0.815,0.407,0.34,0.193,0.0961,-16.221,0.0383,112.304,0.728,4,0,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
1WtBJexdP1I9WZeeCOJT6J,Mere Bhole Balam,Padosan (Original Motion Picture Soundtrack),R. D. Burman,12/1/1967,1.9410599999999998e-07,20,7,0.954,0.4,0.445,0.304,0.11,-16.496,0.398,159.458,0.597,3,1,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
4jQrkrVtYHhCEa6GrSLQMq,Kaun Aaya Ki Nigahon Mein,Waqt (Original Motion Picture Soundtrack),Ravi,12/31/1965,2.64801e-07,15,8,0.986,0.478,0.474,0.016,0.228,-7.449,0.0426,138.362,0.703,3,1,37i9dQZF1DXa1eCiO3E6Rr,1965,1960
0ZuHdH0acs3EmaukBgzJQk,Na Jao Saiyan Chhuda Ke Baiyan,Sahib Bibi Aur Ghulam (Original Motion Picture Soundtrack),Hemant Kumar,12/1/1962,2.475459999999e-07,29,2,0.977,0.637,0.171,5.45e-05,0.104,-14.379,0.0465,90.36,0.497,4,1,37i9dQZF1DXa1eCiO3E6Rr,1962,1960
06LtO6ogcuQktXe0pQghdh,Aji Rooth Kar Ab Kahan Jaiyega,Arzoo (Original Motion Picture Soundtrack),Shankar Jaikishan,9/3/1965,3.041749999999e-07,14,3,0.985,0.428,0.413,0.288,0.174,-6.638,0.0319,125.296,0.654,3,1,37i9dQZF1DXa1eCiO3E6Rr,1965,1960
4Sr0hSNIzvdkdIhC2tJQk7,Aaj Ki Raat,Dharmputra (Original Motion Picture Soundtrack),N. Dutta,12/31/1961,1.8759999999989998e-07,7,4,0.973,0.3,0.205,0.472,0.227,-14.32,0.038,84.659,0.477,3,1,37i9dQZF1DXa1eCiO3E6Rr,1961,1960
7fqYtGcMK6YaFSxvJhwvx8,Din Hai Bahar Ke,Waqt (Original Motion Picture Soundtrack),Ravi,12/31/1965,2.9037699999999995e-07,19,7,0.981,0.561,0.459,0.0202,0.0959,-10.689,0.0513,93.61,0.851,4,1,37i9dQZF1DXa1eCiO3E6Rr,1965,1960
4CakeiEcxAMBVQJDCEPT70,O Basanti Pavan Pagal,Jis Desh Men Ganga Behti Hai (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1960,2.285579999999e-07,6,9,0.95,0.675,0.415,0.00102,0.192,-8.433,0.04,80.154,0.8,4,0,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
45t8BJytndsfKAVMRvhnab,Deewana Mujhsa Nahin,Teesri Manzil (Original Motion Picture Soundtrack),R. D. Burman,12/31/1966,2.02893e-07,23,8,0.977,0.468,0.338,0.00212,0.117,-14.055,0.0415,133.481,0.698,4,1,37i9dQZF1DXa1eCiO3E6Rr,1966,1960
4Fi6ddFyEw8qyAm1OZgNqf,Honthon Pe Sachai,Jis Desh Men Ganga Behti Hai (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1960,2.5822099999999997e-07,4,4,0.99,0.51,0.516,0.00383,0.178,-9.128,0.0347,114.844,0.779,3,0,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
69F3Sv6Z9ElBaW1d3dpvuk,Sahib Bibi Aur Ghulam Theme - Instrumental,Sahib Bibi Aur Ghulam (Original Motion Picture Soundtrack),Hemant Kumar,12/1/1962,1.83226e-07,11,8,0.291,0.453,0.322,0.684,0.0819,-13.662,0.0296,81.692,0.741,4,0,37i9dQZF1DXa1eCiO3E6Rr,1962,1960
6567zi2dFfhJmAE6zzxiAC,Garjat Barsat Sawan Aayo Re,Barsaat Ki Raat (Original Motion Picture Soundtrack),Roshan,1/1/1960,1.92373e-07,16,0,0.963,0.404,0.472,0.262,0.851,-12.144,0.0517,100.833,0.8,4,1,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
1OuoFs9n7DiaounCcPnrbt,Sakhiya Aaj Mujhe Neend Nahin,Sahib Bibi Aur Ghulam (Original Motion Picture Soundtrack),Hemant Kumar,12/1/1962,3.46173e-07,11,11,0.891,0.366,0.84,0.00497,0.088,-4.319,0.217,99.542,0.853,4,1,37i9dQZF1DXa1eCiO3E6Rr,1962,1960
31aJwjxO5dZiTAToaxUixH,Jai Janani Jai Bharat Maa,Dharmputra (Original Motion Picture Soundtrack),N. Dutta,12/31/1961,2.004e-07,4,1,0.974,0.571,0.585,1.59e-05,0.113,-8.611,0.123,82.565,0.825,3,1,37i9dQZF1DXa1eCiO3E6Rr,1961,1960
06K9oXRiMRYJlpXQTZ595u,Aayega Kaun Yahan,Gumnaam (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1965,2.2796e-07,17,3,0.896,0.466,0.455,2.82e-05,0.118,-10.278,0.0286,97.962,0.545,4,0,37i9dQZF1DXa1eCiO3E6Rr,1965,1960
3bItMs0mk80vRwDqphG4b6,Do Raaste,Do Raaste (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/30/1969,2.53813e-07,7,8,0.99,0.367,0.501,0.478,0.251,-9.035,0.0366,82.516,0.391,4,1,37i9dQZF1DXa1eCiO3E6Rr,1969,1960
1E7rJS3Baxju0Ja3tgbky4,Pathar Ke Sanam,Patthar Ke Sanam (Original Motion Picture Soundtrack),Laxmikant–Pyarelal,12/1/1967,2.9787999999999996e-07,28,11,0.953,0.362,0.43,0.465,0.189,-12.339,0.0356,104.3,0.572,4,1,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
271XUzDupEqLM5hTcm5JRR,A Happy Conclusion - Instrumental,Ram Aur Shyam (Original Motion Picture Soundtrack),Naushad,12/1/1967,1.044659999999e-07,14,2,0.616,0.403,0.395,0.796,0.513,-13.661,0.049,139.247,0.637,4,1,37i9dQZF1DXa1eCiO3E6Rr,1967,1960
2ISGRV9zYaUVd0v2bVMhbe,Chale Aao Chale Aao,Sahib Bibi Aur Ghulam (Original Motion Picture Soundtrack),Hemant Kumar,12/1/1962,1.0302200000000001e-07,20,3,0.973,0.391,0.111,0.0,0.153,-16.743,0.0404,139.327,0.362,3,1,37i9dQZF1DXa1eCiO3E6Rr,1962,1960
38BmYS0nSsGg11rYDlQKGL,Chahe Yeh Mano Chahe Woh Mano,Dharmputra (Original Motion Picture Soundtrack),N. Dutta,12/31/1961,3.1729300000000003e-07,1,3,0.981,0.45,0.467,1.36e-05,0.165,-10.927,0.131,94.275,0.666,1,1,37i9dQZF1DXa1eCiO3E6Rr,1961,1960
5C2QXgPUdt73v7UnGaakfe,Ehsan Tera Hoga Mujh Par - Male Vocals,Junglee (Original Motion Picture Soundtrack),Shankar Jaikishan,12/1/1961,2.068929999999e-07,10,8,0.671,0.604,0.367,5.12e-06,0.106,-9.562,0.0412,89.76,0.616,4,0,37i9dQZF1DXa1eCiO3E6Rr,1961,1960
3UUeY08q6Be7E6nADFWYdh,Mujhe Mil Gaya Bahana,Barsaat Ki Raat (Original Motion Picture Soundtrack),Roshan,1/1/1960,2.00364e-07,13,7,0.98,0.614,0.337,0.0716,0.102,-10.126,0.192,106.834,0.906,4,1,37i9dQZF1DXa1eCiO3E6Rr,1960,1960
